week_start_date,sku_id,product_family,demand_qty,future_4wk_avg_demand,unit_cost,on_hand_qty,supplier_id,lead_time_days,stockout_flag
2024-09-02,CB-1017,Trip Unit,52.0,46.8,126.8,115,SUP-105,7,0
2025-09-29,CB-1034,Terminal Block,72.0,68.5,6.53,248,SUP-110,21,0
2024-01-15,CB-1167,Contact Assembly,41.0,44.7,140.38,30,SUP-111,21,0
2025-07-28,CB-1078,Terminal Block,0.0,5.0,29.71,23,SUP-106,14,0
2025-10-27,CB-1151,Contact Assembly,91.0,83.8,80.23,408,SUP-107,7,0
2024-01-08,CB-1092,Molded Case,21.0,25.0,21.3,32,SUP-108,7,0
2024-10-14,CB-1080,Molded Case,39.0,39.2,57.58,241,SUP-108,28,0
2024-10-07,CB-1158,Terminal Block,17.0,20.0,4.68,35,SUP-102,7,0
2025-01-20,CB-1029,Trip Unit,103.0,98.8,153.98,106,SUP-105,14,0
2024-04-01,CB-1107,Contact Assembly,141.0,127.5,29.77,85,SUP-111,7,0
2025-11-17,CB-1023,Contact Assembly,33.0,21.5,103.45,0,SUP-111,28,1
2024-01-01,CB-1069,Trip Unit,115.0,127.0,47.93,324,SUP-109,28,0
2025-10-06,CB-1189,Trip Unit,90.0,82.0,23.66,276,SUP-109,42,0
2024-06-24,CB-1099,Contact Assembly,0.0,12.8,75.73,0,SUP-103,35,0
2024-11-04,CB-1071,Contact Assembly,81.0,84.0,178.65,106,SUP-111,14,0
2025-11-17,CB-1065,Trip Unit,65.0,63.0,43.36,202,SUP-105,28,0
2024-12-16,CB-1043,Contact Assembly,29.0,32.0,50.82,51,SUP-107,35,0
2025-07-14,CB-1007,Contact Assembly,141.0,138.0,13.83,499,SUP-107,7,0
2024-06-10,CB-1035,Contact Assembly,136.0,136.5,84.48,428,SUP-111,35,0
2025-12-08,CB-1116,Molded Case,88.0,55.2,20.55,109,SUP-108,7,0
2025-11-17,CB-1188,Molded Case,73.0,81.5,92.73,288,SUP-108,28,0
2024-02-12,CB-1177,Trip Unit,0.0,11.5,132.9,23,SUP-109,21,0
2025-01-27,CB-1037,Trip Unit,75.0,75.0,81.69,82,SUP-101,21,0
2025-05-26,CB-1035,Contact Assembly,152.0,141.0,84.48,0,SUP-111,35,1
2024-11-25,CB-1179,Contact Assembly,68.0,56.8,111.05,0,SUP-111,28,1
2025-10-20,CB-1064,Molded Case,53.0,46.2,138.93,311,SUP-104,14,0
2025-12-01,CB-1018,Terminal Block,122.0,111.0,150.23,362,SUP-106,35,0
2024-08-19,CB-1190,Terminal Block,39.0,40.2,51.86,183,SUP-110,21,0
2024-07-08,CB-1123,Contact Assembly,52.0,51.0,116.02,197,SUP-103,35,0
2025-02-10,CB-1018,Terminal Block,128.0,135.5,150.23,147,SUP-106,35,0
2024-09-02,CB-1078,Terminal Block,0.0,21.0,29.71,0,SUP-106,14,0
2025-10-06,CB-1154,Terminal Block,111.0,76.8,69.3,329,SUP-110,42,0
2025-08-25,CB-1013,Trip Unit,87.0,72.2,60.33,133,SUP-101,21,0
2024-03-18,CB-1078,Terminal Block,0.0,0.0,29.71,42,SUP-106,14,0
2024-03-18,CB-1178,Terminal Block,95.0,105.0,50.56,347,SUP-110,7,0
2024-02-12,CB-1001,Trip Unit,0.0,0.0,154.9,47,SUP-101,28,0
2025-11-17,CB-1131,Contact Assembly,32.0,39.2,97.06,102,SUP-111,14,0
2025-07-14,CB-1175,Contact Assembly,68.0,69.2,92.05,34,SUP-107,7,0
2025-02-24,CB-1140,Molded Case,41.0,31.8,19.37,25,SUP-108,42,0
2025-12-22,CB-1112,Molded Case,0.0,10.3,153.58,0,SUP-104,14,0
2024-04-08,CB-1061,Trip Unit,0.0,0.0,27.39,38,SUP-101,7,0
2025-10-20,CB-1104,Molded Case,100.0,97.5,108.01,486,SUP-108,35,0
2025-12-22,CB-1169,Trip Unit,80.0,54.0,3.46,93,SUP-101,42,0
2024-01-22,CB-1031,Contact Assembly,62.0,58.0,119.99,0,SUP-107,42,1
2024-11-04,CB-1056,Molded Case,0.0,0.0,17.18,44,SUP-108,42,0
2025-08-11,CB-1190,Terminal Block,39.0,41.8,51.86,195,SUP-110,21,0
2025-11-03,CB-1173,Trip Unit,0.0,20.5,126.42,80,SUP-105,7,0
2024-10-28,CB-1160,Molded Case,47.0,43.0,81.01,192,SUP-104,35,0
2024-09-09,CB-1048,Molded Case,42.0,45.0,113.85,287,SUP-100,35,0
2025-12-22,CB-1069,Trip Unit,152.0,133.0,47.93,281,SUP-109,28,0
2024-03-25,CB-1143,Contact Assembly,25.0,46.2,144.37,122,SUP-111,35,0
2024-10-07,CB-1182,Terminal Block,70.0,69.0,18.78,212,SUP-102,42,0
2024-01-01,CB-1032,Molded Case,29.0,56.0,141.64,77,SUP-108,14,0
2025-05-26,CB-1135,Contact Assembly,19.0,30.8,131.31,50,SUP-103,28,0
2025-11-03,CB-1158,Terminal Block,29.0,25.5,4.68,120,SUP-102,7,0
2024-10-07,CB-1134,Terminal Block,0.0,9.5,25.95,38,SUP-102,14,0
2024-04-08,CB-1064,Molded Case,75.0,65.5,138.93,314,SUP-104,14,0
2025-01-27,CB-1018,Terminal Block,122.0,129.8,150.23,416,SUP-106,35,0
2024-04-29,CB-1175,Contact Assembly,71.0,78.8,92.05,19,SUP-107,7,0
2025-01-27,CB-1055,Contact Assembly,113.0,106.5,88.11,329,SUP-107,7,0
2025-01-20,CB-1054,Terminal Block,143.0,138.2,107.39,218,SUP-106,42,0
2024-08-12,CB-1033,Trip Unit,32.0,25.5,146.99,52,SUP-109,21,0
2024-06-17,CB-1190,Terminal Block,48.0,53.0,51.86,5,SUP-110,21,0
2024-04-22,CB-1056,Molded Case,0.0,0.0,17.18,39,SUP-108,42,0
2024-12-23,CB-1165,Trip Unit,136.0,105.8,18.55,304,SUP-109,7,0
2024-11-25,CB-1035,Contact Assembly,99.0,105.8,84.48,495,SUP-111,35,0
2025-05-12,CB-1162,Terminal Block,148.0,163.0,179.47,345,SUP-106,42,0
2025-03-03,CB-1089,Trip Unit,94.0,106.2,120.16,259,SUP-105,7,0
2024-11-25,CB-1010,Terminal Block,0.0,13.8,140.66,6,SUP-110,21,0
2025-09-01,CB-1063,Contact Assembly,16.0,19.8,119.55,133,SUP-103,7,0
2025-11-24,CB-1012,Molded Case,119.0,115.2,123.74,440,SUP-100,21,0
2025-01-06,CB-1032,Molded Case,52.0,50.2,141.64,81,SUP-108,14,0
2025-09-22,CB-1003,Contact Assembly,31.0,7.8,142.03,0,SUP-103,35,1
2025-11-24,CB-1112,Molded Case,27.0,18.5,153.58,0,SUP-104,14,1
2024-11-04,CB-1059,Contact Assembly,58.0,53.5,94.92,177,SUP-111,42,0
2025-02-10,CB-1057,Trip Unit,57.0,41.2,168.96,0,SUP-109,35,1
2024-05-20,CB-1118,Terminal Block,148.0,133.0,152.23,100,SUP-110,7,0
2024-12-02,CB-1007,Contact Assembly,116.0,115.0,13.83,187,SUP-107,7,0
2025-05-26,CB-1085,Trip Unit,57.0,106.2,37.96,199,SUP-101,35,0
2024-10-21,CB-1044,Molded Case,66.0,64.2,162.71,189,SUP-108,21,0
2024-11-11,CB-1075,Contact Assembly,54.0,79.2,19.27,237,SUP-103,21,0
2025-10-13,CB-1122,Terminal Block,44.0,48.0,154.72,195,SUP-102,7,0
2025-06-09,CB-1034,Terminal Block,112.0,101.5,6.53,130,SUP-110,21,0
2025-07-07,CB-1158,Terminal Block,23.0,26.2,4.68,75,SUP-102,7,0
2024-05-20,CB-1134,Terminal Block,0.0,11.5,25.95,16,SUP-102,14,0
2024-11-11,CB-1185,Trip Unit,28.0,36.2,170.42,325,SUP-105,21,0
2025-04-21,CB-1018,Terminal Block,153.0,156.0,150.23,150,SUP-106,35,0
2024-01-29,CB-1029,Trip Unit,91.0,84.8,153.98,113,SUP-105,14,0
2025-09-22,CB-1063,Contact Assembly,22.0,23.2,119.55,68,SUP-103,7,0
2025-04-28,CB-1135,Contact Assembly,76.0,49.8,131.31,26,SUP-103,28,0
2025-06-02,CB-1032,Molded Case,68.0,72.5,141.64,4,SUP-108,14,0
2025-09-15,CB-1030,Terminal Block,99.0,87.0,12.85,129,SUP-106,21,0
2025-09-22,CB-1077,Trip Unit,22.0,5.5,24.29,62,SUP-105,42,0
2025-06-30,CB-1194,Terminal Block,130.0,123.5,8.9,285,SUP-102,14,0
2024-09-16,CB-1109,Trip Unit,39.0,38.2,11.98,51,SUP-101,14,0
2024-07-29,CB-1138,Terminal Block,70.0,82.0,141.42,97,SUP-106,42,0
2024-02-05,CB-1132,Molded Case,53.0,64.8,53.65,181,SUP-100,35,0
2024-09-30,CB-1081,Trip Unit,0.0,0.0,91.38,61,SUP-109,14,0
2024-10-21,CB-1078,Terminal Block,36.0,18.0,29.71,6,SUP-106,14,0
2024-01-15,CB-1078,Terminal Block,0.0,11.7,29.71,42,SUP-106,14,0
2024-01-15,CB-1007,Contact Assembly,116.0,123.0,13.83,34,SUP-107,7,0
2025-10-13,CB-1011,Contact Assembly,111.0,104.5,10.28,74,SUP-111,21,0
2025-11-24,CB-1179,Contact Assembly,15.0,48.0,111.05,201,SUP-111,28,0
2025-11-10,CB-1165,Trip Unit,76.0,63.8,18.55,355,SUP-109,7,0
2024-04-22,CB-1093,Trip Unit,91.0,90.2,174.01,212,SUP-109,35,0
2024-08-19,CB-1144,Molded Case,18.0,28.8,108.93,81,SUP-100,35,0
2025-09-15,CB-1191,Contact Assembly,103.0,95.2,110.95,225,SUP-111,28,0
2024-09-16,CB-1152,Molded Case,63.0,62.2,132.02,396,SUP-108,42,0
2024-08-19,CB-1066,Terminal Block,35.0,37.8,100.99,182,SUP-106,42,0
2025-04-28,CB-1102,Terminal Block,95.0,100.5,44.51,3,SUP-106,42,0
2025-12-01,CB-1091,Contact Assembly,0.0,0.0,101.05,47,SUP-107,21,0
2024-10-14,CB-1162,Terminal Block,86.0,86.5,179.47,696,SUP-106,42,0
2025-09-22,CB-1191,Contact Assembly,90.0,97.0,110.95,135,SUP-111,28,0
2024-03-04,CB-1020,Molded Case,55.0,49.0,27.31,181,SUP-108,21,0
2024-08-26,CB-1056,Molded Case,0.0,0.0,17.18,53,SUP-108,42,0
2024-01-15,CB-1175,Contact Assembly,69.0,64.3,92.05,46,SUP-107,7,0
2024-05-13,CB-1027,Contact Assembly,84.0,55.8,56.45,52,SUP-103,7,0
2024-08-05,CB-1167,Contact Assembly,40.0,40.0,140.38,113,SUP-111,21,0
2025-05-26,CB-1175,Contact Assembly,74.0,78.2,92.05,8,SUP-107,7,0
2025-08-18,CB-1081,Trip Unit,0.0,11.8,91.38,30,SUP-109,14,0
2025-10-13,CB-1052,Molded Case,64.0,64.0,106.81,69,SUP-104,14,0
2024-12-02,CB-1150,Terminal Block,91.0,84.8,30.48,61,SUP-106,14,0
2025-03-03,CB-1152,Molded Case,107.0,106.8,132.02,228,SUP-108,42,0
2025-04-14,CB-1180,Molded Case,121.0,113.5,111.89,9,SUP-100,42,0
2025-05-19,CB-1017,Trip Unit,75.0,72.0,126.8,20,SUP-105,7,0
2024-05-13,CB-1076,Molded Case,72.0,57.0,49.09,307,SUP-104,21,0
2025-09-08,CB-1066,Terminal Block,45.0,41.8,100.99,77,SUP-106,42,0
2024-02-05,CB-1153,Trip Unit,56.0,37.5,141.0,0,SUP-109,42,1
2025-06-16,CB-1171,Contact Assembly,8.0,16.5,153.27,33,SUP-103,42,0
2024-02-19,CB-1101,Trip Unit,65.0,57.2,83.07,338,SUP-105,42,0
2024-04-15,CB-1198,Terminal Block,122.0,127.0,142.27,396,SUP-106,28,0
2025-11-17,CB-1041,Trip Unit,0.0,12.2,49.69,0,SUP-105,21,0
2025-03-31,CB-1177,Trip Unit,0.0,0.0,132.9,37,SUP-109,21,0
2025-01-13,CB-1034,Terminal Block,94.0,85.8,6.53,229,SUP-110,21,0
2024-02-26,CB-1062,Terminal Block,41.0,55.0,21.77,224,SUP-102,42,0
2025-12-15,CB-1119,Contact Assembly,16.0,6.8,144.86,19,SUP-111,14,0
2025-03-10,CB-1172,Molded Case,150.0,144.0,144.67,236,SUP-104,14,0
2025-03-24,CB-1189,Trip Unit,140.0,130.0,23.66,260,SUP-109,42,0
2024-03-18,CB-1014,Terminal Block,101.0,98.0,85.85,125,SUP-102,42,0
2025-10-27,CB-1056,Molded Case,41.0,10.2,17.18,0,SUP-108,42,1
2024-01-08,CB-1162,Terminal Block,104.0,110.0,179.47,192,SUP-106,42,0
2024-11-18,CB-1018,Terminal Block,88.0,95.0,150.23,181,SUP-106,35,0
2024-09-02,CB-1173,Trip Unit,0.0,0.0,126.42,49,SUP-105,7,0
2025-07-28,CB-1071,Contact Assembly,94.0,94.0,178.65,331,SUP-111,14,0
2025-02-03,CB-1123,Contact Assembly,67.0,61.5,116.02,301,SUP-103,35,0
2024-01-08,CB-1073,Trip Unit,0.0,20.5,94.6,34,SUP-101,14,0
2025-01-13,CB-1195,Contact Assembly,112.0,111.0,42.54,369,SUP-103,21,0
2024-05-27,CB-1176,Molded Case,65.0,59.8,114.33,157,SUP-108,7,0
2024-01-29,CB-1002,Terminal Block,25.0,59.5,19.22,138,SUP-102,21,0
2024-07-15,CB-1196,Molded Case,69.0,77.0,102.92,264,SUP-104,21,0
2025-01-13,CB-1187,Contact Assembly,43.0,47.2,169.46,157,SUP-107,14,0
2025-06-16,CB-1113,Trip Unit,136.0,138.0,44.52,131,SUP-105,21,0
2024-06-24,CB-1029,Trip Unit,76.0,82.0,153.98,235,SUP-105,14,0
2024-03-11,CB-1102,Terminal Block,75.0,85.5,44.51,205,SUP-106,42,0
2024-11-04,CB-1008,Molded Case,0.0,10.5,114.62,89,SUP-108,28,0
2024-07-15,CB-1119,Contact Assembly,49.0,12.2,144.86,0,SUP-111,14,1
2025-03-17,CB-1080,Molded Case,69.0,66.8,57.58,148,SUP-108,28,0
2024-12-09,CB-1195,Contact Assembly,92.0,95.2,42.54,467,SUP-103,21,0
2025-09-29,CB-1058,Terminal Block,19.0,18.5,86.54,27,SUP-110,21,0
2025-11-10,CB-1187,Contact Assembly,35.0,31.5,169.46,182,SUP-107,14,0
2025-05-26,CB-1152,Molded Case,100.0,96.0,132.02,61,SUP-108,42,0
2025-11-10,CB-1173,Trip Unit,0.0,18.5,126.42,80,SUP-105,7,0
2024-09-02,CB-1089,Trip Unit,74.0,70.2,120.16,225,SUP-105,7,0
2024-09-23,CB-1161,Trip Unit,82.0,81.8,141.18,201,SUP-105,28,0
2025-09-08,CB-1024,Molded Case,52.0,50.8,22.83,125,SUP-100,21,0
2024-07-29,CB-1128,Molded Case,74.0,71.2,170.92,252,SUP-108,21,0
2025-03-10,CB-1077,Trip Unit,21.0,22.2,24.29,0,SUP-105,42,1
2025-02-24,CB-1069,Trip Unit,151.0,158.8,47.93,192,SUP-109,28,0
2025-09-29,CB-1187,Contact Assembly,31.0,36.5,169.46,197,SUP-107,14,0
2024-01-08,CB-1163,Contact Assembly,0.0,0.0,151.05,14,SUP-107,35,0
2025-01-13,CB-1045,Trip Unit,86.0,77.2,56.81,92,SUP-109,35,0
2025-06-30,CB-1130,Terminal Block,28.0,19.8,153.12,80,SUP-110,21,0
2024-04-29,CB-1048,Molded Case,70.0,80.2,113.85,115,SUP-100,35,0
2025-03-31,CB-1010,Terminal Block,0.0,4.5,140.66,23,SUP-110,21,0
2025-10-13,CB-1069,Trip Unit,106.0,112.0,47.93,458,SUP-109,28,0
2025-01-13,CB-1159,Contact Assembly,67.0,58.5,54.93,33,SUP-103,35,0
2024-06-24,CB-1169,Trip Unit,67.0,42.0,3.46,77,SUP-101,42,0
2024-06-17,CB-1165,Trip Unit,84.0,78.2,18.55,280,SUP-109,7,0
2024-09-30,CB-1058,Terminal Block,17.0,12.8,86.54,102,SUP-110,21,0
2024-09-09,CB-1097,Trip Unit,0.0,0.0,43.79,70,SUP-101,14,0
2024-01-22,CB-1064,Molded Case,58.0,75.5,138.93,221,SUP-104,14,0
2024-06-03,CB-1074,Terminal Block,72.0,78.2,139.53,111,SUP-102,42,0
2025-03-17,CB-1185,Trip Unit,61.0,78.5,170.42,41,SUP-105,21,0
2025-09-01,CB-1090,Terminal Block,0.0,15.5,53.34,37,SUP-106,21,0
2025-05-19,CB-1023,Contact Assembly,0.0,27.5,103.45,0,SUP-111,28,0
2025-03-10,CB-1109,Trip Unit,60.0,63.5,11.98,72,SUP-101,14,0
2024-03-25,CB-1114,Terminal Block,52.0,53.5,103.89,56,SUP-106,14,0
2024-10-07,CB-1159,Contact Assembly,47.0,44.0,54.93,244,SUP-103,35,0
2025-01-20,CB-1070,Terminal Block,0.0,0.0,31.72,49,SUP-110,28,0
2025-08-18,CB-1151,Contact Assembly,93.0,94.2,80.23,29,SUP-107,7,0
2025-06-23,CB-1011,Contact Assembly,129.0,140.0,10.28,391,SUP-111,21,0
2025-12-01,CB-1008,Molded Case,0.0,11.2,114.62,53,SUP-108,28,0
2024-02-26,CB-1137,Trip Unit,128.0,127.2,144.66,533,SUP-105,42,0
2024-11-11,CB-1027,Contact Assembly,73.0,59.8,56.45,74,SUP-103,7,0
2024-11-25,CB-1175,Contact Assembly,60.0,57.5,92.05,171,SUP-107,7,0
2025-03-10,CB-1013,Trip Unit,104.0,108.2,60.33,99,SUP-101,21,0
2025-12-08,CB-1164,Molded Case,57.0,53.2,179.84,100,SUP-108,14,0
2024-08-12,CB-1162,Terminal Block,112.0,104.2,179.47,557,SUP-106,42,0
2024-08-26,CB-1016,Molded Case,88.0,88.2,121.39,70,SUP-104,7,0
2025-01-20,CB-1101,Trip Unit,6.0,41.5,83.07,200,SUP-105,42,0
2025-10-20,CB-1061,Trip Unit,0.0,8.0,27.39,35,SUP-101,7,0
2025-08-11,CB-1051,Contact Assembly,17.0,15.5,28.15,29,SUP-103,14,0
2024-05-20,CB-1190,Terminal Block,54.0,53.8,51.86,22,SUP-110,21,0
2024-10-07,CB-1034,Terminal Block,62.0,63.5,6.53,242,SUP-110,21,0
2024-10-07,CB-1073,Trip Unit,6.0,15.5,94.6,22,SUP-101,14,0
2024-09-30,CB-1134,Terminal Block,0.0,0.0,25.95,38,SUP-102,14,0
2024-08-05,CB-1184,Molded Case,0.0,0.0,115.46,14,SUP-104,42,0
2025-02-17,CB-1058,Terminal Block,35.0,24.0,86.54,12,SUP-110,21,0
2024-07-01,CB-1012,Molded Case,129.0,127.5,123.74,314,SUP-100,21,0
2025-03-17,CB-1055,Contact Assembly,118.0,105.5,88.11,297,SUP-107,7,0
2024-09-30,CB-1183,Contact Assembly,57.0,55.8,83.89,375,SUP-103,21,0
2025-11-24,CB-1150,Terminal Block,103.0,94.2,30.48,317,SUP-106,14,0
2025-04-07,CB-1049,Trip Unit,117.0,121.0,17.49,331,SUP-101,7,0
2025-09-29,CB-1148,Molded Case,43.0,44.0,161.96,114,SUP-104,35,0
2024-08-26,CB-1191,Contact Assembly,102.0,94.8,110.95,511,SUP-111,28,0
2025-07-14,CB-1169,Trip Unit,65.0,63.5,3.46,95,SUP-101,42,0
2025-10-13,CB-1167,Contact Assembly,45.0,43.2,140.38,102,SUP-111,21,0
2024-06-03,CB-1051,Contact Assembly,13.0,19.5,28.15,125,SUP-103,14,0
2024-09-30,CB-1105,Trip Unit,58.0,59.8,57.58,361,SUP-109,14,0
2025-08-04,CB-1031,Contact Assembly,52.0,55.8,119.99,156,SUP-107,42,0
2025-07-07,CB-1087,Contact Assembly,54.0,79.0,24.47,136,SUP-103,35,0
2025-12-08,CB-1054,Terminal Block,120.0,122.8,107.39,396,SUP-106,42,0
2025-06-30,CB-1086,Terminal Block,0.0,3.0,129.48,78,SUP-102,28,0
2024-08-26,CB-1188,Molded Case,76.0,74.5,92.73,106,SUP-108,28,0
2024-12-09,CB-1004,Molded Case,113.0,106.2,82.44,415,SUP-104,35,0
2024-03-18,CB-1106,Terminal Block,69.0,66.2,165.97,44,SUP-110,35,0
2024-09-16,CB-1197,Trip Unit,52.0,51.2,118.31,93,SUP-105,28,0
2024-04-15,CB-1115,Contact Assembly,61.0,64.2,68.82,143,SUP-107,14,0
2024-11-18,CB-1081,Trip Unit,0.0,14.0,91.38,0,SUP-109,14,0
2025-02-03,CB-1016,Molded Case,144.0,126.0,121.39,100,SUP-104,7,0
2025-11-17,CB-1083,Contact Assembly,89.0,90.0,122.78,328,SUP-111,14,0
2024-02-19,CB-1071,Contact Assembly,102.0,103.0,178.65,398,SUP-111,14,0
2024-04-01,CB-1090,Terminal Block,0.0,20.8,53.34,0,SUP-106,21,0
2024-09-09,CB-1135,Contact Assembly,33.0,29.8,131.31,118,SUP-103,28,0
2025-09-29,CB-1118,Terminal Block,99.0,96.2,152.23,327,SUP-110,7,0
2024-06-24,CB-1030,Terminal Block,103.0,103.2,12.85,30,SUP-106,21,0
2025-12-08,CB-1186,Terminal Block,99.0,97.8,105.1,54,SUP-106,7,0
2024-02-05,CB-1131,Contact Assembly,41.0,40.8,97.06,60,SUP-111,14,0
2024-09-23,CB-1142,Terminal Block,49.0,39.0,85.21,130,SUP-110,14,0
2024-09-23,CB-1031,Contact Assembly,43.0,42.2,119.99,268,SUP-107,42,0
2024-11-25,CB-1171,Contact Assembly,0.0,14.0,153.27,24,SUP-103,42,0
2025-09-22,CB-1172,Molded Case,92.0,97.5,144.67,523,SUP-104,14,0
2024-04-29,CB-1008,Molded Case,34.0,14.0,114.62,40,SUP-108,28,0
2024-01-15,CB-1179,Contact Assembly,55.0,53.3,111.05,48,SUP-111,28,0
2024-08-12,CB-1057,Trip Unit,17.0,25.5,168.96,159,SUP-109,35,0
2024-04-01,CB-1055,Contact Assembly,116.0,116.5,88.11,337,SUP-107,7,0
2024-11-25,CB-1079,Contact Assembly,36.0,38.0,157.73,88,SUP-107,21,0
2025-10-27,CB-1111,Contact Assembly,98.0,87.5,92.05,309,SUP-103,35,0
2025-06-09,CB-1188,Molded Case,107.0,110.0,92.73,0,SUP-108,28,1
2025-05-19,CB-1101,Trip Unit,74.0,89.2,83.07,186,SUP-105,42,0
2025-06-02,CB-1058,Terminal Block,17.0,26.2,86.54,80,SUP-110,21,0
2024-10-14,CB-1110,Terminal Block,114.0,80.5,123.33,161,SUP-102,14,0
2024-07-08,CB-1065,Trip Unit,65.0,64.0,43.36,166,SUP-105,28,0
2025-07-14,CB-1187,Contact Assembly,31.0,43.5,169.46,91,SUP-107,14,0
2024-12-23,CB-1085,Trip Unit,59.0,67.0,37.96,347,SUP-101,35,0
2024-05-06,CB-1145,Trip Unit,0.0,1.5,23.29,61,SUP-101,42,0
2024-02-26,CB-1063,Contact Assembly,17.0,29.5,119.55,65,SUP-103,7,0
2025-08-25,CB-1006,Terminal Block,0.0,11.2,81.21,29,SUP-106,42,0
2024-01-08,CB-1034,Terminal Block,80.0,77.5,6.53,126,SUP-110,21,0
2025-04-07,CB-1098,Terminal Block,45.0,50.0,110.07,178,SUP-102,35,0
2025-07-21,CB-1190,Terminal Block,43.0,45.2,51.86,134,SUP-110,21,0
2024-06-03,CB-1127,Contact Assembly,76.0,71.5,124.22,229,SUP-107,21,0
2024-03-11,CB-1059,Contact Assembly,75.0,73.2,94.92,176,SUP-111,42,0
2024-03-18,CB-1079,Contact Assembly,50.0,51.0,157.73,109,SUP-107,21,0
2024-08-12,CB-1130,Terminal Block,23.0,20.2,153.12,37,SUP-110,21,0
2025-01-06,CB-1038,Terminal Block,65.0,60.5,56.02,138,SUP-102,35,0
2025-11-24,CB-1082,Terminal Block,85.0,79.2,4.97,78,SUP-110,42,0
2025-06-16,CB-1065,Trip Unit,79.0,72.2,43.36,202,SUP-105,28,0
2025-09-22,CB-1073,Trip Unit,30.0,7.5,94.6,24,SUP-101,14,0
2024-04-22,CB-1040,Molded Case,73.0,73.0,173.24,50,SUP-104,21,0
2025-09-29,CB-1109,Trip Unit,40.0,37.8,11.98,104,SUP-101,14,0
2024-09-16,CB-1076,Molded Case,53.0,37.2,49.09,150,SUP-104,21,0
2025-07-21,CB-1148,Molded Case,51.0,53.0,161.96,150,SUP-104,35,0
2025-11-24,CB-1184,Molded Case,0.0,12.0,115.46,28,SUP-104,42,0
2024-07-15,CB-1106,Terminal Block,53.0,55.8,165.97,208,SUP-110,35,0
2025-07-21,CB-1198,Terminal Block,126.0,124.8,142.27,219,SUP-106,28,0
2024-08-26,CB-1099,Contact Assembly,0.0,10.2,75.73,36,SUP-103,35,0
2025-02-24,CB-1176,Molded Case,126.0,74.8,114.33,162,SUP-108,7,0
2025-02-10,CB-1033,Trip Unit,32.0,34.5,146.99,93,SUP-109,21,0
2024-06-24,CB-1131,Contact Assembly,44.0,38.8,97.06,106,SUP-111,14,0
2025-04-21,CB-1171,Contact Assembly,0.0,5.2,153.27,81,SUP-103,42,0
2025-08-11,CB-1041,Trip Unit,0.0,0.0,49.69,54,SUP-105,21,0
2025-01-06,CB-1196,Molded Case,83.0,87.5,102.92,71,SUP-104,21,0
2025-03-03,CB-1144,Molded Case,32.0,34.8,108.93,48,SUP-100,35,0
2025-09-22,CB-1184,Molded Case,0.0,4.8,115.46,38,SUP-104,42,0
2024-09-09,CB-1146,Terminal Block,73.0,67.2,119.27,299,SUP-102,7,0
2024-10-14,CB-1115,Contact Assembly,47.0,44.8,68.82,196,SUP-107,14,0
2025-04-07,CB-1178,Terminal Block,122.0,124.8,50.56,94,SUP-110,7,0
2025-09-08,CB-1002,Terminal Block,66.0,44.8,19.22,33,SUP-102,21,0
2025-04-28,CB-1189,Trip Unit,108.0,128.5,23.66,33,SUP-109,42,0
2024-08-12,CB-1134,Terminal Block,0.0,0.0,25.95,62,SUP-102,14,0
2024-11-18,CB-1100,Molded Case,91.0,99.2,78.09,390,SUP-104,28,0
2025-12-22,CB-1189,Trip Unit,115.0,107.7,23.66,47,SUP-109,42,0
2025-03-17,CB-1087,Contact Assembly,32.0,75.2,24.47,271,SUP-103,35,0
2024-12-02,CB-1176,Molded Case,61.0,47.2,114.33,166,SUP-108,7,0
2025-02-10,CB-1185,Trip Unit,96.0,96.5,170.42,235,SUP-105,21,0
2025-11-03,CB-1172,Molded Case,108.0,102.0,144.67,373,SUP-104,14,0
2025-11-03,CB-1199,Contact Assembly,21.0,22.2,113.62,31,SUP-107,14,0
2025-03-31,CB-1113,Trip Unit,153.0,158.5,44.52,279,SUP-105,21,0
2025-06-30,CB-1145,Trip Unit,0.0,0.0,23.29,55,SUP-101,42,0
2025-09-08,CB-1198,Terminal Block,84.0,99.8,142.27,458,SUP-106,28,0
2024-09-02,CB-1070,Terminal Block,6.0,15.2,31.72,43,SUP-110,28,0
2024-10-07,CB-1025,Trip Unit,40.0,59.2,102.83,470,SUP-101,28,0
2024-08-26,CB-1138,Terminal Block,41.0,45.5,141.42,154,SUP-106,42,0
2025-10-06,CB-1178,Terminal Block,71.0,79.0,50.56,206,SUP-110,7,0
2024-08-19,CB-1086,Terminal Block,0.0,16.0,129.48,7,SUP-102,28,0
2024-12-30,CB-1144,Molded Case,24.0,25.5,108.93,95,SUP-100,35,0
2024-01-29,CB-1056,Molded Case,0.0,0.0,17.18,3,SUP-108,42,0
2025-07-07,CB-1184,Molded Case,0.0,12.0,115.46,77,SUP-104,42,0
2024-07-29,CB-1197,Trip Unit,75.0,52.2,118.31,168,SUP-105,28,0
2024-11-18,CB-1184,Molded Case,0.0,3.8,115.46,42,SUP-104,42,0
2024-11-11,CB-1028,Molded Case,102.0,92.5,80.02,450,SUP-104,28,0
2025-10-06,CB-1200,Molded Case,72.0,73.8,93.51,202,SUP-108,21,0
2024-08-12,CB-1146,Terminal Block,68.0,73.5,119.27,202,SUP-102,7,0
2025-12-01,CB-1025,Trip Unit,77.0,77.8,102.83,90,SUP-101,28,0
2024-11-25,CB-1143,Contact Assembly,45.0,31.5,144.37,151,SUP-111,35,0
